0,-5.0,3.634608370428306E-4,2.45392141111283E-4,2.4539214111128307E-4,
0,-4.99,3.6665711023687984E-4,2.472456895558723E-4,2.4724568955587225E-4,
0,-4.98,3.6989737874739564E-4,2.4912277582029977E-4,2.491227758202997E-4,
0,-4.970000000000001,3.7318246272596036E-4,2.5102382238840234E-4,2.510238223884023E-4,
0,-4.960000000000001,3.765132015841021E-4,2.529492614991954E-4,2.529492614991953E-4,
0,-4.950000000000001,3.798904545390604E-4,2.548995354212754E-4,2.548995354212754E-4,
0,-4.940000000000001,3.833151011776861E-4,2.5687509673631053E-4,2.568750967363106E-4,
0,-4.9300000000000015,3.86788042039164E-4,2.588764086319643E-4,2.588764086319643E-4,
0,-4.920000000000002,3.903101992172832E-4,2.609039452046159E-4,2.609039452046159E-4,
0,-4.910000000000002,3.9388251698300504E-4,2.629581917722515E-4,2.6295819177225144E-4,
0,-4.900000000000002,3.975059624281158E-4,2.65039645197921E-4,2.650396451979211E-4,
0,-4.890000000000002,4.01181526130785E-4,2.6714881422417136E-4,2.6714881422417136E-4,
0,-4.880000000000003,4.0491022284388454E-4,2.6928621981888324E-4,2.692862198188832E-4,
0,-4.870000000000003,4.0869309220696115E-4,2.7145239553295956E-4,2.7145239553295956E-4,
0,-4.860000000000003,4.125311994827996E-4,2.7364788787033245E-4,2.7364788787033245E-4,
0,-4.850000000000003,4.164256363195489E-4,2.758732566707788E-4,2.758732566707788E-4,
0,-4.840000000000003,4.203775215394305E-4,2.781290755060497E-4,2.781290755060497E-4,
0,-4.830000000000004,4.243880019550967E-4,2.8041593208985284E-4,2.8041593208985284E-4,
0,-4.820000000000004,4.284582532147492E-4,2.8273442870223954E-4,2.827344287022396E-4,
0,-4.810000000000004,4.325894806771822E-4,2.850851826289824E-4,2.850851826289824E-4,
0,-4.800000000000004,4.367829203179696E-4,2.874688266165501E-4,2.874688266165501E-4,
0,-4.7900000000000045,4.4103983966806745E-4,2.898860093433193E-4,2.8988600934331935E-4,
0,-4.780000000000005,4.4536153878616273E-4,2.923373959076863E-4,2.923373959076863E-4,
0,-4.770000000000005,4.497493512661668E-4,2.9482366833378E-4,2.9482366833378E-4,
0,-4.760000000000005,4.5420464528130684E-4,2.973455260955032E-4,2.9734552609550323E-4,
0,-4.750000000000005,4.5872882466634735E-4,2.9990368665966757E-4,2.999036866596675E-4,
0,-4.7400000000000055,4.633233300395394E-4,3.0249888604902284E-4,3.0249888604902284E-4,
0,-4.730000000000006,4.6798963996597364E-4,3.051318794260186E-4,3.051318794260186E-4,
0,-4.720000000000006,4.7272927216409223E-4,3.0780344169817597E-4,3.07803441698176E-4,
0,-4.710000000000006,4.7754378475719974E-4,3.1051436814599054E-4,3.1051436814599054E-4,
0,-4.700000000000006,4.824347775719025E-4,3.1326547507433156E-4,3.1326547507433156E-4,
0,-4.690000000000007,4.8740389348549514E-4,3.1605760048834683E-4,3.1605760048834683E-4,
0,-4.680000000000007,4.924528198244187E-4,3.1889160479493735E-4,3.1889160479493735E-4,
0,-4.670000000000007,4.975832898160118E-4,3.2176837153091156E-4,3.2176837153091156E-4,
0,-4.660000000000007,5.027970840958882E-4,3.2468880811898704E-4,3.2468880811898704E-4,
0,-4.6500000000000075,5.080960322733943E-4,3.276538466528676E-4,3.276538466528676E-4,
0,-4.640000000000008,5.134820145577145E-4,3.3066444471267884E-4,3.306644447126788E-4,
0,-4.630000000000008,5.18956963447323E-4,3.3372158621211367E-4,3.3372158621211367E-4,
0,-4.620000000000008,5.24522865485626E-4,3.368262822787097E-4,3.368262822787097E-4,
0,-4.610000000000008,5.301817630857643E-4,3.399795721687443E-4,3.3997957216874437E-4,
0,-4.6000000000000085,5.35935756427716E-4,3.431825242183168E-4,3.431825242183168E-4,
0,-4.590000000000009,5.417870054309883E-4,3.464362368322647E-4,3.464362368322647E-4,
0,-4.580000000000009,5.477377318063593E-4,3.4974183951264477E-4,3.497418395126449E-4,
0,-4.570000000000009,5.537902211903136E-4,3.531004939285994E-4,3.5310049392859926E-4,
0,-4.560000000000009,5.599468253660007E-4,3.565133950295259E-4,3.565133950295258E-4,
0,-4.55000000000001,5.662099645747487E-4,3.5998177220356584E-4,3.5998177220356584E-4,
0,-4.54000000000001,5.725821299223786E-4,3.635068904835356E-4,3.635068904835356E-4,
0,-4.53000000000001,5.790658858847867E-4,3.67090051802534E-4,3.67090051802534E-4,
0,-4.52000000000001,5.856638729175057E-4,3.707325963015832E-4,3.707325963015832E-4,
0,-4.5100000000000104,5.923788101742027E-4,3.7443590369178314E-4,3.744359036917831E-4,
0,-4.500000000000011,5.992134983393466E-4,3.782013946735941E-4,3.782013946735941E-4,
0,-4.490000000000011,6.061708225805497E-4,3.820305324160051E-4,3.8203053241600505E-4,
0,-4.480000000000011,6.132537556264099E-4,3.859248240984966E-4,3.8592482409849664E-4,
0,-4.470000000000011,6.204653609759715E-4,3.898858225188623E-4,3.8988582251886234E-4,
0,-4.4600000000000115,6.278087962462939E-4,3.939151277701327E-4,3.9391512777013274E-4,
0,-4.450000000000012,6.352873166649469E-4,3.9801438899001053E-4,3.980143889900106E-4,
0,-4.440000000000012,6.429042787146587E-4,4.0218530618643515E-4,4.021853061864352E-4,
0,-4.430000000000012,6.506631439377338E-4,4.064296321430807E-4,4.064296321430806E-4,
0,-4.420000000000012,6.585674829082971E-4,4.1074917440882025E-4,4.107491744088203E-4,
0,-4.410000000000013,6.666209793808812E-4,4.151457973754163E-4,4.1514579737541636E-4,
0,-4.400000000000013,6.748274346243568E-4,4.196214244479342E-4,4.196214244479341E-4,
0,-4.390000000000013,6.831907719507333E-4,4.241780403126476E-4,4.241780403126476E-4,
0,-4.380000000000013,6.917150414489067E-4,4.2881769330747324E-4,4.288176933074732E-4,
0,-4.370000000000013,7.004044249340255E-4,4.3354249790027166E-4,4.335424979002716E-4,
0,-4.360000000000014,7.092632411237692E-4,4.3835463728066206E-4,4.3835463728066206E-4,
0,-4.350000000000014,7.182959510535086E-4,4.432563660713382E-4,4.432563660713382E-4,
0,-4.340000000000014,7.275071637430329E-4,4.482500131652269E-4,4.482500131652269E-4,
0,-4.330000000000014,7.369016421282849E-4,4.5333798469521306E-4,4.5333798469521306E-4,
