0,-5.0,3.634608370428306E-6,2.45392141111283E-6,2.453921411112831E-6,
0,-4.99,7.301179472797104E-6,4.926378306671553E-6,4.926378306671554E-6,
0,-4.98,1.1000153260271061E-5,7.417606064874551E-6,7.417606064874551E-6,
0,-4.970000000000001,1.4731977887530664E-5,9.927844288758575E-6,9.927844288758574E-6,
0,-4.960000000000001,1.8497109903371684E-5,1.245733690375053E-5,1.2457336903750526E-5,
0,-4.950000000000001,2.2296014448762287E-5,1.5006332257963284E-5,1.500633225796328E-5,
0,-4.940000000000001,2.6129165460539147E-5,1.757508322532639E-5,1.7575083225326387E-5,
0,-4.9300000000000015,2.9997045880930786E-5,2.0163847311646034E-5,2.016384731164603E-5,
0,-4.920000000000002,3.390014787310362E-5,2.277288676369219E-5,2.2772886763692188E-5,
0,-4.910000000000002,3.783897304293367E-5,2.5402468681414708E-5,2.54024686814147E-5,
0,-4.900000000000002,4.181403266721483E-5,2.8052865133393918E-5,2.805286513339391E-5,
0,-4.890000000000002,4.582584792852268E-5,3.072435327563563E-5,3.0724353275635626E-5,
0,-4.880000000000003,4.987495015696152E-5,3.341721547382447E-5,3.341721547382446E-5,
0,-4.870000000000003,5.396188107903113E-5,3.6131739429154066E-5,3.613173942915406E-5,
0,-4.860000000000003,5.808719307385913E-5,3.886821830785739E-5,3.886821830785738E-5,
0,-4.850000000000003,6.225144943705461E-5,4.1626950874565173E-5,4.162695087456517E-5,
0,-4.840000000000003,6.645522465244892E-5,4.440824162962567E-5,4.440824162962566E-5,
0,-4.830000000000004,7.069910467199989E-5,4.72124009505242E-5,4.7212400950524194E-5,
0,-4.820000000000004,7.498368720414738E-5,5.003974523754659E-5,5.0039745237546586E-5,
0,-4.810000000000004,7.93095820109192E-5,5.289059706383642E-5,5.289059706383641E-5,
0,-4.800000000000004,8.36774112140989E-5,5.576528533000192E-5,5.5765285330001914E-5,
0,-4.7900000000000045,8.808780961077957E-5,5.8664145423435114E-5,5.866414542343511E-5,
0,-4.780000000000005,9.25414249986412E-5,6.158751938251198E-5,6.158751938251197E-5,
0,-4.770000000000005,9.703891851130287E-5,6.453575606584978E-5,6.453575606584977E-5,
0,-4.760000000000005,1.0158096496411594E-4,6.750921132680482E-5,6.75092113268048E-5,
0,-4.750000000000005,1.0616825321077942E-4,7.05082481934015E-5,7.050824819340148E-5,
0,-4.7400000000000055,1.1080148651117481E-4,7.353323705389172E-5,7.353323705389171E-5,
0,-4.730000000000006,1.1548138291083455E-4,7.658455584815191E-5,7.65845558481519E-5,
0,-4.720000000000006,1.2020867563247547E-4,7.966259026513367E-5,7.966259026513366E-5,
0,-4.710000000000006,1.2498411348004748E-4,8.276773394659358E-5,8.276773394659357E-5,
0,-4.700000000000006,1.2980846125576652E-4,8.590038869733689E-5,8.590038869733688E-5,
0,-4.690000000000007,1.3468250019062146E-4,8.906096470222036E-5,8.906096470222035E-5,
0,-4.680000000000007,1.3960702838886565E-4,9.224988075016974E-5,9.224988075016973E-5,
0,-4.670000000000007,1.4458286128702575E-4,9.546756446547886E-5,9.546756446547885E-5,
0,-4.660000000000007,1.4961083212798463E-4,9.871445254666874E-5,9.871445254666872E-5,
0,-4.6500000000000075,1.5469179245071856E-4,1.0199099101319741E-4,1.019909910131974E-4,
0,-4.640000000000008,1.598266125962957E-4,1.052976354603242E-4,1.0529763546032419E-4,
0,-4.630000000000008,1.6501618223076892E-4,1.0863485132244534E-4,1.0863485132244532E-4,
0,-4.620000000000008,1.7026141088562517E-4,1.1200311414523243E-4,1.1200311414523241E-4,
0,-4.610000000000008,1.755632285164828E-4,1.1540290986691988E-4,1.1540290986691986E-4,
0,-4.6000000000000085,1.8092258608075996E-4,1.1883473510910305E-4,1.1883473510910303E-4,
0,-4.590000000000009,1.8634045613506985E-4,1.2229909747742568E-4,1.2229909747742568E-4,
0,-4.580000000000009,1.9181783345313344E-4,1.2579651587255213E-4,1.2579651587255213E-4,
0,-4.570000000000009,1.9735573566503656E-4,1.2932752081183812E-4,1.2932752081183812E-4,
0,-4.560000000000009,2.0295520391869657E-4,1.328926547621334E-4,1.328926547621334E-4,
0,-4.55000000000001,2.0861730356444406E-4,1.3649247248416905E-4,1.3649247248416905E-4,
0,-4.54000000000001,2.1434312486366786E-4,1.401275413890044E-4,1.401275413890044E-4,
0,-4.53000000000001,2.2013378372251572E-4,1.4379844190702976E-4,1.4379844190702976E-4,
0,-4.52000000000001,2.2599042245169079E-4,1.475057678700456E-4,1.475057678700456E-4,
0,-4.5100000000000104,2.3191421055343282E-4,1.5125012690696344E-4,1.5125012690696344E-4,
0,-4.500000000000011,2.3790634553682628E-4,1.5503214085369938E-4,1.5503214085369938E-4,
0,-4.490000000000011,2.4396805376263178E-4,1.5885244617785943E-4,1.5885244617785943E-4,
0,-4.480000000000011,2.501005913188959E-4,1.627116944188444E-4,1.627116944188444E-4,
0,-4.470000000000011,2.563052449286556E-4,1.6661055264403303E-4,1.6661055264403303E-4,
0,-4.4600000000000115,2.625833328911186E-4,1.7054970392173436E-4,1.7054970392173436E-4,
0,-4.450000000000012,2.6893620605776807E-4,1.7452984781163446E-4,1.7452984781163446E-4,
0,-4.440000000000012,2.7536524884491464E-4,1.7855170087349882E-4,1.7855170087349882E-4,
0,-4.430000000000012,2.8187188028429196E-4,1.8261599719492964E-4,1.8261599719492962E-4,
0,-4.420000000000012,2.884575551133749E-4,1.8672348893901785E-4,1.8672348893901782E-4,
0,-4.410000000000013,2.951237649071837E-4,1.9087494691277202E-4,1.90874946912772E-4,
0,-4.400000000000013,3.018720392534273E-4,1.9507116115725137E-4,1.9507116115725134E-4,
0,-4.390000000000013,3.087039469729346E-4,1.9931294156037783E-4,1.993129415603778E-4,
0,-4.380000000000013,3.156210973874237E-4,2.0360111849345258E-4,2.0360111849345255E-4,
0,-4.370000000000013,3.2262514163676394E-4,2.0793654347245528E-4,2.0793654347245525E-4,
0,-4.360000000000014,3.297177740480016E-4,2.123200898452619E-4,2.1232008984526187E-4,
0,-4.350000000000014,3.369007335585367E-4,2.167526535059753E-4,2.1675265350597526E-4,
0,-4.340000000000014,3.4417580519596703E-4,2.2123515363762757E-4,2.2123515363762754E-4,
0,-4.330000000000014,3.515448216172499E-4,2.257685334845797E-4,2.2576853348457967E-4,
0,-4.3200000000000145,3.5900966470997356E-4,2.3035376115601531E-4,2.303537611560153E-4,
0,-4.310000000000015,3.665722672586829E-4,2.349918304620013E-4,2.3499183046200126E-4,
0,-4.300000000000015,3.7423461467936365E-4,2.396837617836682E-4,2.3968376178366818E-4,
0,-4.290000000000015,3.819987468253599E-4,2.4443060297914867E-4,2.4443060297914867E-4,
0,-4.280000000000015,3.898667598681818E-4,2.4923343032700224E-4,2.4923343032700224E-4,
0,-4.270000000000016,3.978408082568508E-4,2.5409334950895205E-4,2.5409334950895205E-4,
0,-4.260000000000016,4.059231067596371E-4,2.5901149663386025E-4,2.5901149663386025E-4,
0,-4.250000000000016,4.141159325922579E-4,2.6398903930497834E-4,2.6398903930497834E-4,
0,-4.240000000000016,4.224216276368409E-4,2.690271777326242E-4,2.690271777326242E-4,
0,-4.230000000000016,4.3084260075619964E-4,2.7412714589456085E-4,2.7412714589456085E-4,
0,-4.220000000000017,4.3938133020823275E-4,2.79290212746483E-4,2.79290212746483E-4,
0,-4.210000000000017,4.4804036616553715E-4,2.845176834851576E-4,2.845176834851576E-4,
0,-4.200000000000017,4.5682233334562363E-4,2.8981090086691345E-4,2.8981090086691345E-4,
0,-4.190000000000017,4.657299337574408E-4,2.9517124658433303E-4,2.9517124658433303E-4,
0,-4.1800000000000175,4.747659495702527E-4,3.006001427041709E-4,3.006001427041709E-4,
0,-4.170000000000018,4.839332461112767E-4,3.060990531697021E-4,3.060990531697021E-4,
0,-4.160000000000018,4.932347749988743E-4,3.1166948537089814E-4,3.1166948537089814E-4,
0,-4.150000000000018,5.026735774185016E-4,3.1731299178603447E-4,3.1731299178603447E-4,
0,-4.140000000000018,5.122527875490655E-4,3.230311716985535E-4,3.230311716985535E-4,
0,-4.1300000000000185,5.219756361478035E-4,3.288256729932435E-4,3.288256729932435E-4,
0,-4.120000000000019,5.318454543023129E-4,3.3469819403604583E-4,3.3469819403604583E-4,
0,-4.110000000000019,5.418656773588892E-4,3.4065048564207344E-4,3.4065048564207344E-4,
0,-4.100000000000019,5.520398490369201E-4,3.46684353136712E-4,3.46684353136712E-4,
0,-4.090000000000019,5.623716257396933E-4,3.528016585149867E-4,3.528016585149867E-4,
0,-4.08000000000002,5.728647810726486E-4,3.5900432270470883E-4,3.5900432270470883E-4,
0,-4.07000000000002,5.835232105808124E-4,3.6529432793927307E-4,3.6529432793927307E-4,
0,-4.06000000000002,5.943509367179222E-4,3.7167372024635994E-4,3.7167372024635994E-4,
0,-4.05000000000002,6.053521140605675E-4,3.781446120592083E-4,3.781446120592083E-4,
0,-4.0400000000000205,6.165310347815605E-4,3.8470918495756473E-4,3.8470918495756473E-4,
0,-4.030000000000021,6.278921343976964E-4,3.913696925458919E-4,3.913696925458919E-4,
0,-4.020000000000021,6.394399978080887E-4,3.9812846347692815E-4,3.9812846347692815E-4,
0,-4.010000000000021,6.511793656403599E-4,4.049879046292418E-4,4.049879046292418E-4,
0,-4.000000000000021,6.631151409231601E-4,4.1195050444801516E-4,4.1195050444801516E-4,
0,-3.9900000000000215,6.752523961047556E-4,4.190188364589326E-4,4.190188364589326E-4,
0,-3.9800000000000217,6.875963804388124E-4,4.2619556296573494E-4,4.2619556296573494E-4,
0,-3.970000000000022,7.001525277599822E-4,4.334834389427458E-4,4.334834389427458E-4,
0,-3.960000000000022,7.129264646735081E-4,4.408853161344794E-4,4.408853161344794E-4,
0,-3.9500000000000224,7.259240191847951E-4,4.4840414737530414E-4,4.4840414737530414E-4,
0,-3.9400000000000226,7.391512297967718E-4,4.56042991143076E-4,4.5604299114307607E-4,
0,-3.930000000000023,7.526143551048967E-4,4.6380501636167E-4,4.6380501636167007E-4,
0,-3.920000000000023,7.663198839218589E-4,4.716935074684356E-4,4.716935074684357E-4,
0,-3.9100000000000232,7.802745459664049E-4,4.797118697637943E-4,4.7971186976379437E-4,
0,-3.9000000000000234,7.944853231533062E-4,4.8786363506148685E-4,4.878636350614869E-4,
0,-3.8900000000000237,8.089594615242817E-4,4.961524676593792E-4,4.961524676593792E-4,
0,-3.880000000000024,8.237044838627321E-4,5.045821706522578E-4,5.045821706522578E-4,
0,-3.870000000000024,8.387282030384512E-4,5.131566926096967E-4,5.131566926096967E-4,
0,-3.8600000000000243,8.540387361320749E-4,5.2188013464388E-4,5.2188013464388E-4,
0,-3.8500000000000245,8.696445193929406E-4,5.307567578942169E-4,5.307567578942169E-4,
0,-3.8400000000000247,8.855543240882993E-4,5.397909914577211E-4,5.397909914577211E-4,
0,-3.830000000000025,9.017772733064665E-4,5.489874407964516E-4,5.489874407964516E-4,
0,-3.820000000000025,9.18322859781576E-4,5.583508966558456E-4,5.583508966558456E-4,
0,-3.8100000000000254,9.352009648131375E-4,5.678863445305488E-4,5.678863445305488E-4,
0,-3.8000000000000256,9.524218783596598E-4,5.775989747173728E-4,5.775989747173728E-4,
0,-3.790000000000026,9.699963203922214E-4,5.874941929983248E-4,5.874941929983248E-4,
0,-3.780000000000026,9.879354636011335E-4,5.975776320002816E-4,5.975776320002816E-4,
0,-3.770000000000026,0.0010062509575567845,6.078551632818565E-4,6.078551632818565E-4,
0,-3.7600000000000264,0.0010249549544344891,6.183329102023706E-4,6.183329102023706E-4,
0,-3.7500000000000266,0.0010440601364227367,6.290172616326291E-4,6.290172616326291E-4,
0,-3.740000000000027,0.0010635797449447728,6.399148865724715E-4,6.399148865724714E-4,
0,-3.730000000000027,0.0010835276118350337,6.510327497458553E-4,6.510327497458552E-4,
0,-3.7200000000000273,0.0011039181926247143,6.6237812825062E-4,6.623781282506199E-4,
0,-3.7100000000000275,0.001124766602104831,6.739586293471095E-4,6.739586293471094E-4,
0,-3.7000000000000277,0.001146088652350669,6.857822094776025E-4,6.857822094776024E-4,
0,-3.690000000000028,0.0011679008934086749,6.978571946170834E-4,6.978571946170833E-4,
0,-3.680000000000028,0.0011902206568658435,7.101923020653789E-4,7.101923020653788E-4,
0,-3.6700000000000284,0.001213066102542679,7.227966638012047E-4,7.227966638012046E-4,
0,-3.6600000000000286,0.0012364562685741344,7.356798515303247E-4,7.356798515303246E-4,
0,-3.6500000000000288,0.00126041112516882,7.488519035729718E-4,7.488519035729717E-4,
0,-3.640000000000029,0.0012849516323655517,7.623233537500669E-4,7.623233537500668E-4,
0,-3.630000000000029,0.0013100998021383303,7.761052624437862E-4,7.761052624437861E-4,
0,-3.6200000000000294,0.0013358787652365388,7.902092500258708E-4,7.902092500258707E-4,
0,-3.6100000000000296,0.0013623128431869613,8.046475328669827E-4,8.046475328669825E-4,
0,-3.60000000000003,0.0013894276259287194,8.194329621626608E-4,8.194329621626607E-4,
0,-3.59000000000003,0.001417250055602011,8.345790658363195E-4,8.345790658363194E-4,
